"hotelNo","hotelName","address1","address2","postalCode","areaCode","areaName","","","","","","","","","","","","",""
"181077","スタイルウッド三軒茶屋","東京都","世田谷区三軒茶屋2-31-5","154-0024","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"151513","ＮＡＤＥＳＨＩＫＯ　ＨＯＴＥＬ　ＳＨＩＢＵＹＡ　ｂｙ　ｕｎｉｔｏ","東京都","渋谷区神泉町10-5","150-0045","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"165583","ホテルアラマンダ青山","東京都","港区北青山2-7-13 プラセオ青山ビル","107-0061","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"168556","ＣＯＺＹ　ＩＮＮ　Ｔｏｋｙｏ　Ｓａｋｕｒａ　Ｔｏｗｎ","東京都","世田谷区桜新町2-11-14","154-0015","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"169224","Ｔｕｎｅ　Ｉｎｎ　Ｅｂｉｓｕ　＃２／民泊","東京都","渋谷区恵比寿3-5-9　イートス恵比寿202","150-0013","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"169225","Ｔｕｎｅ　Ｉｎｎ　Ｅｂｉｓｕ　＃３／民泊","東京都","渋谷区恵比寿3-5-9　イートス恵比寿203","150-0013","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"169238","駐車場付　高級住宅　生活設備充実／民泊","東京都","目黒区目黒1-11-5","153-0063","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"169301","Ｒｅａｌ　Ｌｉｆｅ　ＭＥＧＵＲＯ　ＲＩＶＥＲ　＾","東京都","世田谷区池尻3-4-13　Ｒｅａｌ　Ｌｉｆｅ　ＭＥＧＵＲＯ　ＲＩＶＥＲ","154-0001","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"169304","Ｒｅａｌ　Ｌｉｆｅ　ＡＯＹＡＭＡ　ｐｒｅ　＾","東京都","港区南青山1-8-3　Ｒｅａｌ　Ｌｉｆｅ　ＡＯＹＡＭＡ","107-0062","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"169668","恵比寿・渋谷／ＡＲＴＩＳＴＩＣ　ＨＯＵＳＥ／民泊","東京都","渋谷区恵比寿2-7-7　Ｅｂｉｓｕ　Ｅ1","150-0013","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"169917","プラザ池尻／民泊","東京都","世田谷区池尻2-15-8　プラザ池尻","154-0001","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"169955","ザ・下北ハウス！２路線乗入「新宿」「渋谷」共に電車で９分・駅近徒歩４分！／民泊","東京都","世田谷区北沢1-28-3　ＳＨＩＭＯＫＩＴＡＺＡＷＡ　ＨＯＵＳＥ","155-0031","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"169984","Ｒｅａｌ　Ｌｉｆｅ　ＳＡＮＧＥＮＪＡＹＡ　＾","東京都","世田谷区池尻3-19-20　Ｒｅａｌ　Ｌｉｆｅ　ＳＡＮＧＥＮＪＡＹＡ","154-0001","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"170052","ホワイトプリムローズ／民泊","東京都","世田谷区大蔵1-14-9　Ｗｈｉｔｅ　ＰＲＩＭＲＯＳＥ","157-0074","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"170174","結城ビル２０２　＾","東京都","港区白金5-11-6　結城ビル","108-0072","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"170320","渋谷Ｅアドレス／民泊","東京都","渋谷区東1-2-3　Ｓｈｉｂｕｙａ　Ｅ　Ａｄｄｒｅｓｓ","150-0011","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"170394","防犯カメラ・管理人・敷地内　禁煙の安全なマンション／民泊","東京都","渋谷区東1-2-3　ＳｈｉｂｕｙａＥａｄｄｒｅｓｓ","150-0011","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"170729","【５泊以上のご予約で送迎無料】渋谷中心部から徒歩５分　２階建一戸建　＾","東京都","渋谷区円山町14-7　ククノチ","150-0044","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"170795","渋谷＜新泉＞ホテル　Ｃｏｔｅ　ｄｅ　Ｔｏｋｙｏ　＾","東京都","目黒区青葉台4-5-1　Ｃｏｔｅ　ｄｅ　Ｔｏｋｙｏ","153-0042","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"170873","下北沢駅６０秒！新宿まで７分＊渋谷まで４分＊の最高立地、スタイリッシュの部屋！（Ｗｉ－Ｆｉ）　＾","東京都","世田谷区北沢2-27-2　203　北沢ＣＳハウス","155-0031","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"171273","ｅｂｅｅ＇ｓ　Ｒｏｏｍ　ＳＨＩＢＵＹＡ　－　渋谷駅徒歩５分　キッチン付き！／民泊","東京都","渋谷区道玄坂2-19-6　スクエア渋谷","150-0043","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"171386","藤和エクシール道玄坂８０２／民泊","東京都","渋谷区道玄坂2-20-26藤和エクシール道玄坂802　Ｔｏｗａ　Ｅｘｉｌｅ　Ｄｏｇｅｎｚａｋａ　802","150-0043","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"171458","ＴＡＵＲＵＳ　５０２　＾","東京都","渋谷区神宮前5-17-4　神宮前トーラス502","150-0001","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"171459","ＴＡＵＲＵＳ　５０１　＾","東京都","渋谷区神宮前5-17-4　神宮前トーラス501","150-0001","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"171712","ＣＯＣＯ　中目黒　＾","東京都","目黒区上目黒1-7-5号201　ＣＯＣＯ　中目黒","153-0051","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"171736","ＣＯＣＯ中目黒ＩＩ　＾","東京都","目黒区上目黒1-7-5号301　302　ＣＯＣＯ　ＮａｋａｍｅｇｕｒｏＩＩ","153-0051","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"171793","ＶＡＳ代官山物件／民泊","東京都","渋谷区代官山町13-4　セルサ代官山402","150-0034","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"172404","Ｍｉｃｒｏ　Ｈｏｔｅｌｓ　Ｎｅａｒｂｙ　Ｒｏｐｐｏｎｇｉ","東京都","港区白金5-1-2","108-0072","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"172948","Ｔｈｅ　Ｗａｒｄｒｏｂｅ　Ｈｏｓｔｅｌ　ＦＯＲＥＳＴ　Ｓｈｉｂｕｙａ　Ｓｈｉｍｏｋｉｔａｚａｗａ","東京都","世田谷区北沢2-12-12　桑田ビル3階","155-0031","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"174953","ＳＨＩＲＯＫＡＮＥ　　ＰＥＮＴＨＯＵＳＥ／民泊","東京都","港区白金4-10-6","108-0072","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"175314","ＬＯＦＴ　ＨＯＴＥＬ　ＴＯＫＹＯ目黒　＾","東京都","目黒区目黒1-3-17 LOFT HOTEL TOKYO　目黒","153-0063","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"175591","Ｅｂｉｓｕ　Ｈｉｒｏｏ　ｈｏｕｓｅ／民泊","東京都","渋谷区恵比寿2-20-7 ","150-0013","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"176149","ダイネス壱番館渋谷６０８／民泊","東京都","渋谷区神南1－11－5　ダイネス壱－館渋谷608","150-0041","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"176237","フードビル／民泊","東京都","渋谷区神宮前2－18－7　フードビル","150-0001","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"179742","ｉｌｌｉ　Ｓｈｉｍｏｋｉｔａｚａｗａ","東京都","世田谷区北沢2-24-12　サンモニーク下北沢3F～6F","155-0031","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"180467","ベース羽根木","東京都","世田谷区羽根木2-35-16","156-0042","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"180472","レジデンシャルホテル　下北沢ヤマトハイツ","東京都","世田谷区北沢2-26-3　ヤマトハイツ","154-0031","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"180473","レジデンシャルホテル　ダイネス壱番館渋谷　４０５","東京都","渋谷区神南1-11-5　ダイネス壱番館渋谷405","150-8010","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"180474","レジデンシャルホテル　三軒茶屋アミカファースト","東京都","世田谷区三軒茶屋2-30-4　アミカファースト301、303","154-0024","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"180806","マツリホテルルフレ恵比寿２０１","東京都","渋谷区恵比寿2-25-4　REJルフレ恵比寿201号室","150-0013","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"180807","マツリホテルルフレ恵比寿４０１","東京都","渋谷区恵比寿2-25-4　REJルフレ恵比寿401号室","150-0013","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"180837","ＨＯＴＥＬ　Ｌｅｅ","東京都","世田谷区池尻3-23-5","154-0001","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"182614","渋谷ウェーブ","東京都","渋谷区渋谷3-12-25","150-0002","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"183723","長者丸ビル","東京都","品川区上大崎2-15-5","141-0021","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"185271","Ｒｅａｌ　Ｌｉｆｅ　ＡＯＹＡＭＡ　２Ｆ　＾","東京都","港区南青山1-8-3　Ｒｅａｌ　Ｌｉｆｅ　ＡＯＹＡＭＡ","107-0062","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"185729","バルコニーからの素敵な夜景・最上階！Ｆｏｒｅｓｔ　Ｙｏｙｏｇｉ　＾","東京都","渋谷区西原1-29-4　フォレスト代々木","151-0066","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"189375","ｅｂｉｓｕ　ｂｌｕｅ　＾","東京都","渋谷区恵比寿3-9-3　Ｔｈｅ　ＶＩＬＬＡ　ＥＢＩＳＵ　ＥＩＧＨＴ","150-0013","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"189400","渋谷シティハウス　Ｓｈｉｂｕｙａ　Ｃｉｔｙ　Ｈｏｕｓｅ／民泊","東京都","渋谷区松濤1-2-11　渋谷シティハウス","150-0046","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"189474","Ｂｅｅ　Ｈｏｕｓｅ　Ｎｉｓｈｉｈａｒａ　＾","東京都","渋谷区西原1-26-4　Ｂｅｅ　Ｈｏｕｓｅ　Ｎｉｓｈｉｈａｒａ","151-0066","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"191613","Ｒｅ：ＯＮｃＥ　Ｓｈｉｂｕｙａ","東京都","渋谷区神泉町1-20　松濤ビル　2Ｆ・3Ｆ・4Ｆ","150-0045","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"191829","ＨＡＮ’Ｓ　ＥＢＩＳＵ","東京都","渋谷区恵比寿2-13-15","150-0013","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"193868","ＡＩ　ＤＡＩＫＡＮＹＡＭＡ／民泊","東京都","渋谷区鉢山町9-7　ウエストサイド代官山","150-0035","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"193881","ＡＩ　ＡＯＹＡＭＡ／民泊","東京都","港区南青山7-11-6　南青山高樹町ヒルズ","107-0062","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"194383","１６９平米新築一軒家｜中目黒＆代官山徒歩圏｜最大６名｜２泊ｏｋ｜送迎サービス４泊以上１回無料／民泊","東京都","目黒区目黒3-15-5","153-0063","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"194541","栗林邸／民泊","東京都","世田谷区代沢4-16-6　栗林邸1Ｆ","155-0032","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"195062","世田谷ファミリーハウス　＾","東京都","世田谷区喜多見8-1-1","157-0067","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"195717","渋谷Ｅアドレス　Ｏｈａｎａ’ｓ　ｈｏｍｅ／民泊","東京都","渋谷区東1-2-3　渋谷Eアドレス","150-0011","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"197845","９ＳＴＡＹ神泉","東京都","目黒区青葉台3-1-15 リエス目黒青葉台","153-0042","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"199444","恵比寿　シティステイ","東京都","渋谷区恵比寿1-26-14 Actビル","150-0013","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"163209","ヴィラジュリア道玄坂【大人専用１８禁・ハピホテ提携】","東京都","渋谷区道玄坂2-27-8","150-0043","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"163419","ＨＯＴＥＬ　ＳＵＬＡＴＡ　渋谷道玄坂【大人専用１８禁・ハピホテ提携】","東京都","渋谷区円山町2-2","150-0044","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"200590","コラージュ三宿／民泊","東京都","世田谷区三宿1-23-4　Ｃｏｌｌａｇｅ　Ｍｉｓｈｙｕｋｕ","154-0005","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"201884","雅叙園東京","東京都","目黒区下目黒1-8-1","153-0064","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"201908","クレインステイ渋谷","東京都","目黒区青葉台4-2-4","153-0042","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"181353","ＨＡＲＭＯＮＩＡ　東京渋谷","東京都","世田谷区上馬1-32-10","154-0011","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"183036","準備中","東京都","渋谷区神宮前","150-0001","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
"188879","サウナ＆カプセル　ミナミ下北沢","東京都","世田谷区代沢2-29-9","155-0032","D","渋谷・恵比寿・目黒・二子玉川","","","","","","","","","","","","",""
